Timestamp,Radius,Kp,Latitude,Longitude,F_res_CHAOS,Dst,F_res_IGRF,Spacecraft,B_NEC_res_IGRF_N,B_NEC_res_IGRF_E,B_NEC_res_IGRF_C,B_NEC_res_CHAOS_N,B_NEC_res_CHAOS_E,B_NEC_res_CHAOS_C
2024-05-13 00:10:00,6849109.07,6.333,17.03198,102.8333584,-2.3539269560424145,-85.99975996177456,-160.27690596610046,A,-146.09475807858325,80.84370838699465,-63.22551387252315,-9.722706854903663,-7.707782439342395,14.762596481365108
2024-05-13 00:11:00,6848389.44,6.333,20.8578232,102.7812593,-0.5538541912610526,-85.84973595783413,-148.04819902712916,A,-130.24443962316582,82.15082821531473,-67.92573102672395,-11.327742225657857,-4.950629059287621,16.614599675329373
2024-05-13 00:12:00,6847660.890000001,6.333,24.6839934,102.7395947,-1.8614068932656664,-85.6997119538937,-136.9400731677597,A,-117.30786845248804,78.74730853185724,-69.86796787885032,-14.43840968119548,-5.9959428113909325,14.503007268467627
2024-05-13 00:13:00,6846928.72,6.333,28.510397599999997,102.7112398,-3.4923391246411484,-85.54968794995327,-124.16884958702576,A,-105.58569816671297,78.76075814838589,-67.15153397720496,-17.735143770009017,-5.2660644581050065,12.663007270981325
2024-05-13 00:14:00,6846198.5200000005,6.333,32.3369268,102.699703,-3.9177742518950254,-85.3996639464058,-110.39225245998387,A,-92.65202654044333,76.29218056768184,-64.15073946489065,-18.016399029605964,-4.28522107786182,9.700260560068273
2024-05-13 00:15:00,6845476.09,6.333,36.163449799999995,102.7093725,-4.901980380243913,-85.24963994246536,-92.66721725875686,A,-82.35652659246261,66.74572129773037,-53.84074882885761,-21.65936715789212,-6.699883641526867,8.784593789532664
2024-05-13 00:16:00,6844767.48,6.333,39.989806,102.74586939999999,-7.539603066034033,-85.09961593852493,-77.12905733773368,A,-74.54877196378948,56.002586662453496,-44.529850854101824,-21.981276889880974,-9.124111072674395,3.7792042333821882
2024-05-13 00:17:00,6844078.82,6.333,43.8157944,102.8165724,-11.286306047295511,-84.9495919345845,-66.19768995996128,A,-69.11084226943785,49.16703911967011,-38.85502404491854,-20.833013931576716,-6.376540961436831,-2.5302348990517203
2024-05-13 00:18:00,6843416.07,6.333,47.6411546,102.9314222,-15.863794154000061,-84.79956793064406,-57.99929544908082,A,-67.29205383722365,43.216042067740204,-34.242808956354565,-23.42317897804969,-4.064688382258055,-7.587698341892974
2024-05-13 00:19:00,6842784.98,6.333,51.465535499999994,103.1042023,-19.00899911835586,-84.6495439270966,-50.58557830103382,A,-61.355837302964574,37.019578721582775,-31.805087246997573,-20.733769532069346,-4.910082556353018,-13.040659820755536
2024-05-13 00:20:00,6842191.16,6.333,55.2884463,103.3546607,-20.870756617485313,-84.49951992315616,-43.40013029201509,A,-47.250383695929486,35.9847557724994,-31.10577535577613,-13.211566430849416,-0.2132421128205806,-17.884470210876316
2024-05-13 00:21:00,6841640.03,6.333,59.1091706,103.712194,-21.146051999174233,-84.34949591921573,-32.08420843109343,A,-31.63819655965017,36.81290771341571,-25.012764495739248,-8.948563520347307,5.22744522997732,-19.478935839601036
2024-05-13 00:22:00,6841136.65,6.333,62.9266084,104.22262169999999,-23.411724775454786,-84.1994719152753,-14.907793475009385,A,-18.983048961183158,43.67865707079034,-11.002030222283793,-6.2495739000005415,14.172238907929,-22.374694997881306
2024-05-13 00:23:00,6840685.66,6.333,66.7389614,104.9615587,-18.9647722919035,-84.04944791172782,9.25915938714752,A,4.828490027273801,100.72379494900167,9.609475065139122,16.103317402279572,72.0882896003883,-20.825121409980056
2024-05-13 00:24:00,6840291.15,6.333,70.54305049999999,106.06327999999999,19.507518774145865,-83.8994239077874,63.450380540365586,A,12.724077142979695,-154.47673740385795,61.21442606044002,28.19503071993313,-180.59763817452955,15.118732046066725
2024-05-13 00:25:00,6839956.74,6.333,74.33265109999999,107.7907632,80.65402683628781,-83.74939990384696,127.0154683251385,A,120.72583954454285,-101.88035551697226,117.02347666416608,143.14224519042773,-127.7622075801755,68.61110868823016
2024-05-13 00:26:00,6839685.54,6.333,78.0936955,110.73521509999999,115.87109783459164,-83.59937589990653,165.0722812235399,A,97.80774562775923,-243.56609243322748,159.0886031687769,121.30075350972675,-270.34291368879883,108.50588258535572
2024-05-13 00:27:00,6839480.0,6.333,81.78659379999999,116.53287449999999,93.28306005559716,-83.44935189635906,143.29283045797638,A,-55.542782478444224,260.35748425403017,143.9635580644608,-27.905369581852256,232.82205965876614,93.06834795165923
2024-05-13 00:28:00,6839341.91,6.333,85.2493092,131.5001833,15.552619712070737,-83.29932789241863,66.93837769180391,A,-279.1574770906524,156.98045948092283,69.52162121060974,-247.87869244289686,130.8009451169954,17.773830105521483
2024-05-13 00:29:00,6839272.44,6.333,87.33738009999999,-174.9217673,-40.060672600033286,-83.1493038884782,20.8579019657991,A,-111.72916295179706,-255.50832561764548,19.86312444510986,-70.37716437275671,-251.94630854327818,-41.134828979593294
2024-05-13 00:30:00,6839272.05,6.333,85.41492869999999,-118.41487339999999,-60.29369089521788,-83.0,9.017957865398785,A,159.91182302343623,-162.05598595670642,4.823980943314382,172.2280708160656,-127.12032024051655,-64.32752560845256
2024-05-13 00:31:00,6839340.54,6.333,81.9769427,-102.5026371,-59.321882274940435,-83.0,-3.4304301130759995,A,133.25767757458425,-63.6291377911723,-8.280289096263004,130.3964921288507,-30.81215549421779,-63.72711747202993
2024-05-13 00:32:00,6839477.100000001,6.333,78.2898074,-96.4589506,-52.34818484471907,-83.0,-7.1329433666032855,A,70.22125494560578,-78.51967998238274,-11.473610354529228,77.62200154576794,-52.02233769279064,-56.72999753127078
2024-05-13 00:33:00,6839680.33,6.333,74.5307181,-93.4208506,-52.070974332731566,-83.0,-6.527369744922908,A,21.62937354835276,-90.22759685013636,-9.360979830482393,39.53383975698762,-65.07635632445033,-55.80631292077305
2024-05-13 00:34:00,6839948.17,6.333,70.74183459999999,-91.6485677,-60.53549557275983,-83.0,-10.702902380391606,A,-48.061600267210906,-122.4843315265075,-8.567312318380573,-22.74345789970448,-97.98897477248522,-60.429711982673325
2024-05-13 00:35:00,6840278.01,6.333,66.9379192,-90.5221128,-72.70004712540685,-83.0,-19.87869303933985,A,70.81085322992112,-81.84352149740505,-29.597124904154043,97.95486117230666,-57.398244572175145,-85.45274162324495
2024-05-13 00:36:00,6840666.640000001,6.333,63.125443999999995,-89.7681288,-73.0615734926323,-83.0,-22.577814428848797,A,-8.891435911970802,-3.3867514460409893,-21.64699201595795,19.755830948673974,19.324295763194186,-76.40063179066783
2024-05-13 00:37:00,6841110.25,6.333,59.3076945,-89.2478866,-65.17155736280984,-83.0,-18.143484384454496,A,-65.03327606791481,7.403661898343216,-6.757352930108027,-32.85847337803898,26.113264561340543,-59.95766742211708
2024-05-13 00:38:00,6841604.46,6.333,55.4865218,-88.8836089,-50.93478451311239,-83.0,-10.224593414859555,A,-105.35662231153401,-48.46069159911815,11.341387779124489,-72.53213081848298,-32.94745255068847,-37.1819495845848
2024-05-13 00:39:00,6842144.350000001,6.333,51.663054699999996,-88.6283263,-0.9397275276278378,-83.0,26.380292338246363,A,-233.82520466047026,208.27936402836372,91.28620673734258,-193.2846716756667,221.36580063162182,52.74724784188584
2024-05-13 00:40:00,6842724.58,6.333,47.838027399999994,-88.451985,29.828194730333053,-83.0,48.19755890961096,A,-129.14161445038553,6.059662187900244,89.96914852736518,-74.92832812609777,14.598112129620517,54.25808999680157
2024-05-13 00:41:00,6843339.58,6.333,44.0119435,-88.3344389,25.712639537465293,-83.0,38.23519681778998,A,-108.51895374559354,-4.08363935392731,79.23261163571442,-41.98690485839688,0.032604183109924634,42.142849788077
2024-05-13 00:42:00,6843983.640000001,6.333,40.185164199999996,-88.2616522,18.187682595613296,-83.0,25.43346747628675,A,-108.33268556602889,0.2654131333249552,72.27840694578481,-31.998894261920213,3.5155946343141977,32.80347456257732
2024-05-13 00:43:00,6844650.98,6.333,36.3579583,-88.2235192,13.980376027764578,-83.0,18.001019565308525,A,-107.56806160811902,12.992260381314964,71.35147100179165,-24.763119392908266,10.629170419202751,27.247462565967
2024-05-13 00:44:00,6845335.73,6.333,32.5305337,-88.2125501,11.428510330355493,-83.0,5.3343991038927925,A,-106.56480941229893,17.671349579899697,64.5030221103516,-19.47485853066246,13.21307135885263,23.546902501111617
2024-05-13 00:45:00,6846032.100000001,6.333,28.703056099999998,-88.22304659999999,8.580649358875235,-83.0,-10.596145442417765,A,-114.51753636309877,19.84367003827299,59.52298052581318,-15.138448989313474,12.626743744821283,19.424622806051048
2024-05-13 00:46:00,6846734.46,6.333,24.8756611,-88.25056459999999,3.2869170924896025,-83.0,-25.8686694170392,A,-126.77989657314902,17.886252098823775,59.67588507974142,-15.54379870851335,9.877995725492838,14.90582804735459
2024-05-13 00:47:00,6847437.29,6.333,21.048462,-88.2915543,-1.8550530386964965,-83.0,-33.095219342019845,A,-133.36373311059288,13.579499017584908,68.20126093427098,-17.34705402155305,7.570338246526603,11.594195814192062
2024-05-13 00:48:00,6848135.22,6.333,17.2215563,-88.3431105,-5.772348781527398,-83.0,-43.28626972080019,A,-134.74345433472627,6.674526142011246,70.78362904359892,-17.50432253105464,3.57149659435305,8.434535233049246
2024-05-13 00:49:00,6848823.18,6.333,13.3950301,-88.4027948,-9.978626020023512,-83.0,-54.69196943377756,A,-138.76326896886167,4.650838112473764,76.5138534291109,-19.742024158342247,2.016864359478234,6.840715297264978
2024-05-13 00:50:00,6849496.54,6.333,9.5689609,-88.4685039,-13.379244308023772,-83.0,-64.76345288625453,A,-136.091512701827,6.495268882139541,78.91098313907241,-20.988356971742178,2.0381492406334587,5.691336303305434
2024-05-13 00:51:00,6850151.19,6.333,5.7434186,-88.5383707,-17.6431942347117,-83.0,-79.99944713673176,A,-135.27391373881983,7.051445212023481,75.37459089331787,-21.749842365967197,2.507874642265847,1.7731127916231344
2024-05-13 00:52:00,6850783.54,6.333,1.9184675,-88.61068499999999,-19.109115176601335,-83.0,-92.69848003979496,A,-133.1730242168196,5.286820451726442,73.76081779177184,-21.310676037712255,1.4115666311761856,0.017106288867580588
2024-05-13 00:53:00,6851390.51,6.333,-1.9058336,-88.6838265,-22.29428377619479,-83.0,-106.77459008427468,A,-133.1368404514542,0.8583357216257355,72.15070823585665,-23.214816894156684,-2.1960984659413043,-1.3340344847774759
2024-05-13 00:54:00,6851969.5200000005,6.333,-5.7294296,-88.7562052,-25.146814341296704,-83.0,-118.61224898236105,A,-132.22117944871934,-2.987783303398146,71.41119541520402,-25.520009128929814,-5.574292499505191,-0.7493966261126843
2024-05-13 00:55:00,6852518.48,6.333,-9.5522683,-88.8262046,-27.57154361458015,-83.0,-127.38087234588238,A,-129.89931423346206,-5.57936024560945,71.0901339810523,-27.456246393496258,-7.43006896253064,1.157491595309125
2024-05-13 00:56:00,6853035.75,6.333,-13.374299299999999,-88.8921218,-27.016876256031537,-83.0,-129.54742841452025,A,-123.5518209955626,-4.6616136662912595,71.38065461848987,-26.616869672739995,-5.869623759261003,4.8669323648143745
2024-05-13 00:57:00,6853520.140000001,6.333,-17.195472,-88.9521017,-25.56511842173859,-83.0,-126.95491319567736,A,-115.20398321521134,-4.402333171853115,67.61807340356063,-24.618812096116017,-5.01463701986745,6.452162872348708
2024-05-13 00:58:00,6853970.91,6.333,-21.0157341,-89.00405839999999,-22.676555552079662,-83.0,-119.1637574374763,A,-105.7948102834307,-5.483261170318201,59.11215491253097,-21.837907050325157,-6.0639708694002366,5.337231160853662
2024-05-13 00:59:00,6854387.79,6.333,-24.8350297,-89.0455772,-18.673875402542762,-83.0,-107.64781406246402,A,-97.13982050821505,-6.467038453286932,46.97442998622137,-18.806456346403138,-6.904608173952056,2.694216322106513
2024-05-13 01:00:00,6854770.98,6.333,-28.6532964,-89.0737856,-13.994765299619758,-83.0,-94.26609958433983,A,-91.67779186346888,-12.095086250174063,30.000340605420206,-17.59039761082022,-12.018597391419917,-4.6382186559530965
2024-05-13 01:01:00,6855121.100000001,6.333,-32.470461199999995,-89.0851799,-12.522708357766533,-83.0,-82.70376758932252,A,-89.0060385313991,-15.994846452839738,17.21137511631059,-18.593809331126977,-14.98001084103862,-7.448837250136421
2024-05-13 01:02:00,6855439.140000001,6.333,-36.286435999999995,-89.07538129999999,-11.634026628613356,-83.0,-71.72617862889456,A,-86.50954051759254,-21.15981171675776,6.989593870777753,-18.92433351225918,-18.617385802025638,-8.343680180847514
2024-05-13 01:03:00,6855726.390000001,6.333,-40.1011088,-89.03878499999999,-9.592517867185961,-83.0,-59.063896016152285,A,-83.74105000767304,-24.09524129791953,-3.8579680356924655,-19.044616440729442,-20.278853266696387,-10.20301654780269
2024-05-13 01:04:00,6855984.3100000005,6.333,-43.9143313,-88.9680388,-7.087632819406281,-83.0,-46.369161617887585,A,-79.86291180375338,-27.03890528658667,-13.390831421074836,-17.488884420430622,-22.19120282156564,-11.380894850713958
2024-05-13 01:05:00,6856214.55,6.333,-47.7259001,-88.85324399999999,-4.993405304816406,-83.0,-35.442160641487135,A,-76.84962766751232,-32.00573343249198,-21.716040285544295,-16.39030039301724,-26.15926579439656,-13.055473129163147
2024-05-13 01:06:00,6856418.95,6.333,-51.535526999999995,-88.6806861,-2.5560521610132128,-83.0,-25.118818996692426,A,-72.95250977709293,-37.71768279603657,-28.891247905419732,-14.697626344093806,-31.11409436932081,-15.108919461414189
2024-05-13 01:07:00,6856599.41,6.333,-55.342790099999995,-88.43073679999999,-0.22988241392522468,-83.0,-16.887198237203847,A,-69.2500476272071,-45.80860459775886,-34.41755313477552,-13.942795482988004,-37.8056010423561,-18.153202884634084
2024-05-13 01:08:00,6856757.86,6.333,-59.147048299999994,-88.07421459999999,2.9944902400457067,-83.0,-6.4533929690333025,A,-60.48164601190183,-56.80526911573361,-40.59794389889066,-11.272451653130702,-47.53111723264465,-21.87746490096106
2024-05-13 01:09:00,6856896.18,6.333,-62.9472841,-87.5657056,7.4356781697279075,-83.0,6.209817714596284,A,-53.80429510631075,-72.11652604864776,-52.05721786304639,-11.153278443147428,-61.57897837035307,-29.465135338628897
2024-05-13 01:10:00,6857016.18,6.333,-66.7417948,-86.83041209999999,11.57962091925583,-83.0,19.723475211620098,A,-54.33144817863467,-95.22756441896763,-69.72856247534219,-19.525604363601815,-81.9687446718599,-41.72477544539288
2024-05-13 01:11:00,6857119.47,6.333,-70.5275228,-85.73585709999999,3.0521910197421676,-83.0,24.323584162608313,A,-54.35650016355794,-208.54006618308085,-97.82794773673959,-26.426210311592513,-192.4508200938053,-59.30991796915623
2024-05-13 01:12:00,6857207.46,6.333,-74.2984306,-84.0235199,-53.40915905396105,-83.0,-23.50399701995775,A,-20.8992715298682,-535.1924352568258,-102.0320215040847,8.119963035398541,-517.4585175383909,-54.96798546273203
2024-05-13 01:13:00,6857281.350000001,6.333,-78.0408444,-81.1152867,-76.63237800992647,-83.0,-43.26632972189691,A,139.2616232459659,-345.8516288195151,17.118454107076104,169.99941066390966,-327.92166569749315,66.97986683803174
2024-05-13 01:14:00,6857342.18,6.333,-81.7164722,-75.4246625,68.36884718845249,-83.0,100.81833827224182,A,289.754406418946,136.77261919417379,10.416987372605945,321.0291262742012,153.25715360829872,57.89132860331301
2024-05-13 01:15:00,6857390.71,6.333,-85.1708878,-60.9148236,152.89924516074097,-83.0,185.20992760812078,A,205.09323747926283,138.928665244277,-111.16529521777557,237.64521774696004,150.50022421753238,-65.08784805168398
2024-05-13 01:16:00,6857427.28,6.333,-87.3300983,-9.1670144,142.00290569323988,-83.0,172.49473898865108,A,148.53751481426298,-31.75856029947954,-132.28742468795826,178.0271824746833,-45.628859288815875,-89.47923825335602
2024-05-13 01:17:00,6857451.91,6.333,-85.5234756,48.7843264,124.0065602632385,-83.0,152.98284829461772,A,44.88450263530285,-109.17858228447767,-123.3082023944662,50.7443673626085,-136.72495419228835,-83.99642254950595
2024-05-13 01:18:00,6857464.16,6.333,-82.1226205,65.3237166,106.04203574729036,-83.0,130.39289356366498,A,4.43861143659899,-84.74316558067221,-110.23422643171943,7.246154044290847,-108.65649769317861,-77.35523495923553
2024-05-13 01:19:00,6857463.24,6.333,-78.4599928,71.54407379999999,85.2415167582003,-83.0,104.0780924372666,A,-8.963340304379074,-21.612534079782563,-102.31450160729582,1.6104837888395878,-43.63085769688223,-75.91685226742266
2024-05-13 01:20:00,6857448.2,6.333,-74.7226033,74.65401949999999,60.506623593042605,-83.0,79.02342393960862,A,-5.620533136495055,-15.647928910437258,-77.84324716409174,16.670191253620715,-35.003488459020446,-52.40979167095065
2024-05-13 01:21:00,6857417.850000001,6.333,-70.9542743,76.4628353,58.99614743510756,-83.0,79.50139102462708,A,-9.901514884556263,-94.59280305473476,-55.69969597244199,21.27927253718508,-111.8050494462932,-28.292259171939804
2024-05-13 01:22:00,6857370.74,6.333,-67.1701697,77.6106277,79.42888395406771,-83.0,101.38528772713471,A,-76.94847874303923,-194.85453320748275,-54.47377768687875,-36.00243826583164,-211.9059763131081,-24.5910997365645
2024-05-13 01:23:00,6857305.2,6.333,-63.3768569,78.3782801,89.58228615889675,-83.0,114.23871992692148,A,-69.59205498622396,-101.5292669152168,-96.29600625855528,-13.645341980962712,-119.40645400548237,-61.44525118612364
2024-05-13 01:24:00,6857219.41,6.333,-59.5776173,78.90786729999999,86.35266500985745,-83.0,120.7995748683752,A,-69.74935315862604,-19.654161571585064,-127.49527928393945,-8.383692643350514,-39.260504677018616,-80.21348308748566
2024-05-13 01:25:00,6857111.32,6.333,-55.7742608,79.2788467,73.95480646027863,-83.0,111.23942077079846,A,-33.35328164098701,129.50881862887945,-152.50768589341897,29.252801705454658,105.65254689365247,-99.51143073935964
2024-05-13 01:26:00,6856978.83,6.333,-51.9678603,79.5391116,12.151267018998624,-83.0,46.71269735365058,A,-92.49005719548222,-3.2875944335646636,-62.754913260279864,-31.84431063028387,-29.439125222304938,-10.637784046215529
2024-05-13 01:27:00,6856819.79,6.333,-48.159087299999996,79.71925999999999,-22.030723551579285,-83.0,4.438533151020238,A,-51.62288688634999,62.75385089839256,-29.11664603673853,12.193819369027551,38.687275584525196,16.567027215860435
2024-05-13 01:28:00,6856632.13,6.333,-44.348380999999996,79.8397766,-20.75421055876359,-83.0,-1.1091930021502776,A,-80.55363201417822,53.335694051180326,-29.3025465173705,-13.212515320103194,29.106386163965,12.381185878934048
2024-05-13 01:29:00,6856413.9,6.333,-40.536039099999996,79.9149169,-14.182509404607117,-83.0,-5.210367267733091,A,-93.85516002983786,47.38688908403219,-30.32195825974486,-22.07873251653109,20.724153729923273,4.6269619885788416
2024-05-13 01:30:00,6856163.29,5.333,-36.7222697,79.95493479999999,-10.699854003600194,-83.0,-14.820817654705024,A,-105.01574529792379,44.46833258877905,-27.3083547777278,-25.982372570182633,14.734829267949863,0.0662143041845411
2024-05-13 01:31:00,6855878.68,5.333,-32.907223099999996,79.9674227,-8.173769102155347,-83.09999200070271,-27.23738496491569,A,-116.62055487194084,40.53616506864091,-23.12294434881187,-26.200382078975963,7.831447138023577,-2.6739364262175513
2024-05-13 01:32:00,6855558.73,5.333,-29.091011599999998,79.95815209999999,-7.038785821765487,-83.19998400114352,-39.46154237871815,A,-129.63004983773862,39.05408383472604,-22.57510559790535,-24.79101723419808,2.6726627400594225,-4.008916120692447
2024-05-13 01:33:00,6855202.390000001,5.333,-25.2737224,79.9316197,-6.567522345612815,-83.29997600184625,-49.26075300809316,A,-140.3632310232788,41.40122141684242,-27.20544841692754,-21.25265457615751,0.6881618667248404,-4.1961151416326175
2024-05-13 01:34:00,6854809.03,5.333,-21.4554258,79.89141409999999,-6.248955892653612,-83.39996800254896,-56.821533735623234,A,-149.43653987498328,42.744994221628076,-36.686565748255816,-18.90421037622582,-2.822885826505626,-4.393631704850122
2024-05-13 01:35:00,6854378.41,5.333,-17.6361815,79.8404693,-7.182931269679102,-83.49996000325169,-65.04320074762654,A,-154.0786587903749,52.1670945955143,-47.36965238731136,-16.15362511722924,1.1502598367183055,-3.580084651381185
2024-05-13 01:36:00,6853910.7700000005,5.333,-13.816042099999999,79.7812447,-9.405650087392132,-83.5999520036925,-76.49845888606069,A,-157.83990871553397,59.7105585760396,-56.854421925905626,-15.852928613636323,3.7187521163768906,-2.522803695399489
2024-05-13 01:37:00,6853406.83,5.333,-9.9950563,79.7158585,-12.5231021721047,-83.6999440043952,-93.07411740511452,A,-164.9447219676731,57.11295495132208,-65.95281941984285,-18.379844178500207,-1.9228146785612807,-2.157729852831835
2024-05-13 01:38:00,6852867.84,5.333,-6.173271,79.6461881,-16.24725793111429,-83.79993600509793,-111.57881067108246,A,-171.68456440508453,55.55652843887128,-78.04381054655096,-21.24597162522332,-5.29531876636247,-2.346805873545236
2024-05-13 01:39:00,6852295.57,5.333,-2.3507328,79.57395,-18.122344095758308,-83.89992800580065,-130.1568941457008,A,-176.19972392001,52.77668908644159,-94.38551345579981,-23.27354509430006,-6.966110861193783,-6.719694697669183
2024-05-13 01:40:00,6851692.28,5.333,1.4725106,79.50076729999999,-18.20926616160068,-83.99992000624145,-147.90572082246217,A,-175.37762473986004,45.25342277247364,-107.08183798396294,-20.52960332620205,-9.718978587045513,-3.4524878040074327
2024-05-13 01:41:00,6851060.66,5.333,5.296409499999999,79.4282291,-16.29006428737557,-84.09991200694417,-158.73827616917333,A,-166.4357572511326,38.66661437255311,-121.86450630374475,-17.405199097047444,-10.214378534549951,-2.7729091211290324
2024-05-13 01:42:00,6850403.83,5.333,9.1209106,79.3579479,-13.048663777528418,-84.1999040076469,-167.88711423250788,A,-156.08203804272853,28.59544960640335,-127.00608867790652,-14.24297414288958,-12.397969257208842,3.696139999235129
2024-05-13 01:43:00,6849725.32,5.333,12.9459559,79.2916185,-14.158297200447123,-84.2998960083496,-175.6552063053532,A,-146.60322236374122,19.932485298789288,-134.27612015722661,-17.315339804623363,-13.690946943121162,7.451191157914764
2024-05-13 01:44:00,6849029.140000001,5.333,16.771481299999998,79.23108359999999,-12.124802661463036,-84.39988800879041,-175.15537498372578,A,-131.32039320822514,16.704321885812135,-138.57866406757785,-16.72004495175861,-13.018062471202597,6.979291010722591
2024-05-13 01:45:00,6848319.63,5.333,20.597415899999998,79.1784117,-7.480932640180981,-84.49988000949314,-171.15775741948164,A,-118.47576133868643,18.105495624718714,-135.20498517460146,-18.207531300675328,-10.99363698613061,15.147204605837032
2024-05-13 01:46:00,6847601.49,5.333,24.423678,79.13599359999999,-3.161628746536735,-84.59987201019585,-161.13890897608508,A,-103.85797915072908,21.554848094704127,-128.7469712951788,-19.35548214922892,-5.308778132352629,19.27582264994271
2024-05-13 01:47:00,6846879.92,5.333,28.2501741,79.1066692,-2.5109327350219246,-84.69986401089858,-153.9046568756312,A,-89.29936593931416,19.796682683667882,-128.73081196098428,-22.31351721459214,-4.548297827169563,19.119122645548487
2024-05-13 01:48:00,6846160.3,5.333,32.0767963,79.0938992,-1.4898449042448192,-84.79985601160129,-133.81791140938003,A,-65.90190680944215,17.363962912738998,-119.17779499258177,-22.161784117713978,-6.996014753123745,16.827357935086184
2024-05-13 01:49:00,6845447.97,5.333,35.9034134,79.10200329999999,-2.4535381477107876,-84.8998480120421,-107.1551326048284,A,-50.478401114291046,15.110700427055576,-95.31553392940987,-26.33209152256677,-11.677118734095757,15.777660890111292
2024-05-13 01:50:00,6844748.95,5.333,39.7298639,79.13650229999999,-2.230693317578698,-84.99984001274481,-84.07838829639513,A,-40.61257520311847,16.933548376734507,-73.73612727774889,-22.62930754034096,-10.861710616765322,11.149782650863926
2024-05-13 01:51:00,6844069.5,5.333,43.5559496,79.2046314,-1.2530924931998015,-85.09983201344754,-61.88277806904807,A,-30.547361835924676,10.556324076237388,-53.97483671102964,-18.835785557072086,-14.796282055020583,8.531739724661747
2024-05-13 01:52:00,6843415.63,5.333,47.3814146,79.3161229,-1.5777962589709205,-85.19982401415025,-42.81486637379567,A,-30.638130567542248,12.473683575735095,-33.81130897880939,-18.998705862781208,-10.643832082119161,6.7724177370691905
2024-05-13 01:53:00,6842793.17,5.333,51.205916099999996,79.4844446,-2.0475620926954434,-85.29981601459106,-28.021076612254546,A,-24.441818582339693,12.08609648292736,-21.405424094096816,-12.673276886574968,-8.70866960092576,2.774671782106452
2024-05-13 01:54:00,6842207.7,5.333,55.0289751,79.72884619999999,-2.9817311414226424,-85.39980801529379,-15.022751822813007,A,-14.105239858326968,17.014331643318428,-11.900518899688905,-1.9215419445827138,-2.775088235583553,-2.1105409446099657
2024-05-13 01:55:00,6841664.58,5.333,58.849894799999994,80.0779007,-2.228208989268751,-85.4998000159965,-1.9962744961085264,A,1.6630652197254676,-4.282682272297052,-1.9373819735992583,11.573296000640767,-24.229055119288432,-3.75102513308957
2024-05-13 01:56:00,6841168.83,5.333,62.667608599999994,80.5759913,0.06254616057412932,-85.59979201669921,15.044496646820335,A,10.025399055202797,-41.95661956936533,15.21090548914799,17.38407360338715,-62.570295612822065,-0.6813830620303634
2024-05-13 01:57:00,6840725.05,5.333,66.4803809,81.2960475,12.991525351826567,-85.69978401714002,41.967155763311894,A,1.8211310764763766,-165.74312577724368,47.94373735792033,8.099880024234153,-187.01712084382575,18.440993213604088
